Supplier,Manufacturer,Supplier material number (Catalogue),Manufactorer material number (Cataloque),"Material Name
(long designation)",Packaging unit (Pack.),"Quantity
[piece in base unit]","Base unit
(piece)","Sales Sales Jan- Sep 
pack","Sales Jan- Sep
piece",emdn_code,emdn_name,emdn_confidence
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109530,651109530,651109530 PHYSICA KR FEMUR COMP LEFT 3,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109540,651109540,651109540 PHYSICA KR FEMUR COMP LEFT 4,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109550,651109550,651109550 PHYSICA KR FEMUR COMP LEFT 5,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109560,651109560,651109560 PHYSICA KR FEMUR COMP LEFT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109560,651109560,651109560 PHYSICA KR FEMUR COMP LEFT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109560,651109560,651109560 PHYSICA KR FEMUR COMP LEFT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109560,651109560,651109560 PHYSICA KR FEMUR COMP LEFT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109560,651109560,651109560 PHYSICA KR FEMUR COMP LEFT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109570,651109570,651109570 PHYSICA KR FEMUR COMP LEFT 7,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109570,651109570,651109570 PHYSICA KR FEMUR COMP LEFT 7,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109570,651109570,651109570 PHYSICA KR FEMUR COMP LEFT 7,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109570,651109570,651109570 PHYSICA KR FEMUR COMP LEFT 7,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109570,651109570,651109570 PHYSICA KR FEMUR COMP LEFT 7,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651109580,651109580,651109580 PHYSICA KR FEMUR COMP LEFT 8,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651509160,651509160,651509160 PHYSICA PS FEMUR COMPRIGHT 6,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651509530,651509530,651509530 PHYSICA PS FEMUR COMP LEFT 3,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651509900,651509900,651509900 PHYSICA PS - FEMORAL PEG,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,651509900,651509900,651509900 PHYSICA PS - FEMORAL PEG,box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215020,652215020,652215020   PHYSICA FIXED TIBIAL PLATE 2,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215020,652215020,652215020   PHYSICA FIXED TIBIAL PLATE 2,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215020,652215020,652215020   PHYSICA FIXED TIBIAL PLATE 2,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215030,652215030,652215030 PHYSICA FIXED TIBIAL PLATE 3,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215030,652215030,652215030 PHYSICA FIXED TIBIAL PLATE 3,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215030,652215030,652215030 PHYSICA FIXED TIBIAL PLATE 3,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215030,652215030,652215030 PHYSICA FIXED TIBIAL PLATE 3,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215030,652215030,652215030 PHYSICA FIXED TIBIAL PLATE 3,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215040,652215040,652215040 PHYSICA FIXED TIBIAL PLATE 4,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215050,652215050,652215050 PHYSICA FIXED TIBIAL PLATE 5,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215060,652215060,652215060 PHYSICA FIXED TIBIAL PLATE 6,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215070,652215070,652215070 PHYSICA FIXED TIBIAL PLATE 7,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215080,652215080,652215080 PHYSICA FIXED TIBIAL PLATE 8,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215090,652215090,652215090   PHYSICA FIXED TIBIAL PLATE 9,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215090,652215090,652215090   PHYSICA FIXED TIBIAL PLATE 9,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,652215090,652215090,652215090   PHYSICA FIXED TIBIAL PLATE 9,box,1,piece,1,1,P0909030201,BICOMPARTMENTAL PRIMARY IMPLANT TIBIAL PLATES,high
Enovis Slovakia s.r.o.,Limacorporate S.p.A.,653150310,653150310,653150310 PHYSICA KR TIB LINER RIGHT 3,box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
